product;price;quantity;date;region
periwinkle morsel;$1.25;594;03-10-2018;east
periwinkle morsel;$1.25;516;03-10-2018;west
vermilion morsel;$4.99;522;03-10-2018;north
vermilion morsel;$4.99;547;03-10-2018;south
vermilion morsel;$4.99;576;03-10-2018;east
vermilion morsel;$4.99;599;03-10-2018;west
lapis morsel;$1.99;592;03-10-2018;north
lapis morsel;$1.99;581;03-10-2018;south
lapis morsel;$1.99;527;03-10-2018;east
lapis morsel;$1.99;511;03-10-2018;west
pink morsel;$3.00;504;04-10-2018;north
pink morsel;$3.00;520;04-10-2018;south
pink morsel;$3.00;542;04-10-2018;east
pink morsel;$3.00;599;04-10-2018;west
gold morsel;$9.99;551;04-10-2018;north
gold morsel;$9.99;547;04-10-2018;south
gold morsel;$9.99;550;04-10-2018;east
gold morsel;$9.99;570;04-10-2018;west
magenta morsel;$2.50;578;04-10-2018;north
magenta morsel;$2.50;579;04-10-2018;south
magenta morsel;$2.50;584;04-10-2018;east
magenta morsel;$2.50;525;04-10-2018;west
chartreuse morsel;$3.00;564;04-10-2018;north
chartreuse morsel;$3.00;526;04-10-2018;south
chartreuse morsel;$3.00;549;04-10-2018;east
chartreuse morsel;$3.00;566;04-10-2018;west
periwinkle morsel;$1.25;551;04-10-2018;north
periwinkle morsel;$1.25;567;04-10-2018;south
periwinkle morsel;$1.25;589;04-10-2018;east
periwinkle morsel;$1.25;581;04-10-2018;west
vermilion morsel;$4.99;525;04-10-2018;north
vermilion morsel;$4.99;546;04-10-2018;south
vermilion morsel;$4.99;538;04-10-2018;east
vermilion morsel;$4.99;540;04-10-2018;west
lapis morsel;$1.99;556;04-10-2018;north
lapis morsel;$1.99;550;04-10-2018;south
lapis morsel;$1.99;536;04-10-2018;east
lapis morsel;$1.99;565;04-10-2018;west
pink morsel;$3.00;593;05-10-2018;north
pink morsel;$3.00;561;05-10-2018;south
pink morsel;$3.00;571;05-10-2018;east
pink morsel;$3.00;598;05-10-2018;west
gold morsel;$9.99;586;05-10-2018;north
gold morsel;$9.99;561;05-10-2018;south
gold morsel;$9.99;510;05-10-2018;east
gold morsel;$9.99;530;05-10-2018;west
magenta morsel;$2.50;542;05-10-2018;north
magenta morsel;$2.50;536;05-10-2018;south
magenta morsel;$2.50;501;05-10-2018;east
magenta morsel;$2.50;582;05-10-2018;west
chartreuse morsel;$3.00;583;05-10-2018;north
chartreuse morsel;$3.00;524;05-10-2018;south
chartreuse morsel;$3.00;523;05-10-2018;east
chartreuse morsel;$3.00;577;05-10-2018;west
periwinkle morsel;$1.25;583;05-10-2018;north
periwinkle morsel;$1.25;558;05-10-2018;south
periwinkle morsel;$1.25;533;05-10-2018;east
periwinkle morsel;$1.25;515;05-10-2018;west
vermilion morsel;$4.99;554;05-10-2018;north
vermilion morsel;$4.99;545;05-10-2018;south
vermilion morsel;$4.99;578;05-10-2018;east
vermilion morsel;$4.99;576;05-10-2018;west
lapis morsel;$1.99;582;05-10-2018;north
lapis morsel;$1.99;522;05-10-2018;south
lapis morsel;$1.99;531;05-10-2018;east
lapis morsel;$1.99;532;05-10-2018;west
pink morsel;$3.00;528;06-10-2018;north
pink morsel;$3.00;549;06-10-2018;south
pink morsel;$3.00;532;06-10-2018;east
pink morsel;$3.00;505;06-10-2018;west
gold morsel;$9.99;586;06-10-2018;north
gold morsel;$9.99;534;06-10-2018;south
gold morsel;$9.99;599;06-10-2018;east
gold morsel;$9.99;585;06-10-2018;west
magenta morsel;$2.50;555;06-10-2018;north
magenta morsel;$2.50;531;06-10-2018;south
magenta morsel;$2.50;551;06-10-2018;east
magenta morsel;$2.50;566;06-10-2018;west
chartreuse morsel;$3.00;570;06-10-2018;north
chartreuse morsel;$3.00;561;06-10-2018;south
chartreuse morsel;$3.00;546;06-10-2018;east
chartreuse morsel;$3.00;578;06-10-2018;west
periwinkle morsel;$1.25;561;06-10-2018;north
periwinkle morsel;$1.25;549;06-10-2018;south
periwinkle morsel;$1.25;553;06-10-2018;east
periwinkle morsel;$1.25;514;06-10-2018;west
vermilion morsel;$4.99;586;06-10-2018;north
vermilion morsel;$4.99;541;06-10-2018;south
vermilion morsel;$4.99;566;06-10-2018;east
vermilion morsel;$4.99;568;06-10-2018;west
lapis morsel;$1.99;530;06-10-2018;north
lapis morsel;$1.99;519;06-10-2018;south
lapis morsel;$1.99;574;06-10-2018;east
lapis morsel;$1.99;585;06-10-2018;west
pink morsel;$3.00;511;07-10-2018;north
pink morsel;$3.00;536;07-10-2018;south
pink morsel;$3.00;598;07-10-2018;east
pink morsel;$3.00;526;07-10-2018;west
gold morsel;$9.99;550;07-10-2018;north
gold morsel;$9.99;514;07-10-2018;south
gold morsel;$9.99;599;07-10-2018;east
gold morsel;$9.99;501;07-10-2018;west
magenta morsel;$2.50;558;07-10-2018;north
magenta morsel;$2.50;588;07-10-2018;south
magenta morsel;$2.50;547;07-10-2018;east
magenta morsel;$2.50;564;07-10-2018;west
chartreuse morsel;$3.00;597;07-10-2018;north
chartreuse morsel;$3.00;504;07-10-2018;south
chartreuse morsel;$3.00;511;07-10-2018;east
chartreuse morsel;$3.00;576;07-10-2018;west
periwinkle morsel;$1.25;595;07-10-2018;north
periwinkle morsel;$1.25;566;07-10-2018;south
periwinkle morsel;$1.25;530;07-10-2018;east
periwinkle morsel;$1.25;591;07-10-2018;west
vermilion morsel;$4.99;505;07-10-2018;north
vermilion morsel;$4.99;573;07-10-2018;south
vermilion morsel;$4.99;503;07-10-2018;east
vermilion morsel;$4.99;574;07-10-2018;west
lapis morsel;$1.99;567;07-10-2018;north
lapis morsel;$1.99;522;07-10-2018;south
lapis morsel;$1.99;532;07-10-2018;east
lapis morsel;$1.99;561;07-10-2018;west
pink morsel;$3.00;567;08-10-2018;north
pink morsel;$3.00;539;08-10-2018;south
pink morsel;$3.00;593;08-10-2018;east
pink morsel;$3.00;595;08-10-2018;west
gold morsel;$9.99;549;08-10-2018;north
gold morsel;$9.99;538;08-10-2018;south
gold morsel;$9.99;503;08-10-2018;east
gold morsel;$9.99;554;08-10-2018;west
magenta morsel;$2.50;566;08-10-2018;north
magenta morsel;$2.50;500;08-10-2018;south
magenta morsel;$2.50;555;08-10-2018;east
magenta morsel;$2.50;556;08-10-2018;west
chartreuse morsel;$3.00;528;08-10-2018;north
chartreuse morsel;$3.00;565;08-10-2018;south
chartreuse morsel;$3.00;537;08-10-2018;east
chartreuse morsel;$3.00;524;08-10-2018;west
periwinkle morsel;$1.25;563;08-10-2018;north
periwinkle morsel;$1.25;563;08-10-2018;south
periwinkle morsel;$1.25;572;08-10-2018;east
periwinkle morsel;$1.25;564;08-10-2018;west
vermilion morsel;$4.99;552;08-10-2018;north
vermilion morsel;$4.99;597;08-10-2018;south
vermilion morsel;$4.99;539;08-10-2018;east
vermilion morsel;$4.99;598;08-10-2018;west
lapis morsel;$1.99;577;08-10-2018;north
lapis morsel;$1.99;550;08-10-2018;south
lapis morsel;$1.99;523;08-10-2018;east
lapis morsel;$1.99;538;08-10-2018;west
pink morsel;$3.00;560;09-10-2018;north
pink morsel;$3.00;530;09-10-2018;south
pink morsel;$3.00;517;09-10-2018;east
pink morsel;$3.00;529;09-10-2018;west
gold morsel;$9.99;539;09-10-2018;north
gold morsel;$9.99;540;09-10-2018;south
gold morsel;$9.99;515;09-10-2018;east
gold morsel;$9.99;537;09-10-2018;west
magenta morsel;$2.50;567;09-10-2018;north
magenta morsel;$2.50;565;09-10-2018;south
magenta morsel;$2.50;568;09-10-2018;east
magenta morsel;$2.50;558;09-10-2018;west
chartreuse morsel;$3.00;575;09-10-2018;north
chartreuse morsel;$3.00;587;09-10-2018;south
chartreuse morsel;$3.00;536;09-10-2018;east
chartreuse morsel;$3.00;531;09-10-2018;west
periwinkle morsel;$1.25;577;09-10-2018;north
periwinkle morsel;$1.25;585;09-10-2018;south
periwinkle morsel;$1.25;500;09-10-2018;east
periwinkle morsel;$1.25;508;09-10-2018;west
vermilion morsel;$4.99;529;09-10-2018;north
vermilion morsel;$4.99;530;09-10-2018;south
vermilion morsel;$4.99;511;09-10-2018;east
vermilion morsel;$4.99;548;09-10-2018;west
lapis morsel;$1.99;519;09-10-2018;north
lapis morsel;$1.99;598;09-10-2018;south
lapis morsel;$1.99;558;09-10-2018;east
lapis morsel;$1.99;532;09-10-2018;west
pink morsel;$3.00;583;10-10-2018;north
pink morsel;$3.00;567;10-10-2018;south
pink morsel;$3.00;533;10-10-2018;east
pink morsel;$3.00;502;10-10-2018;west
gold morsel;$9.99;531;10-10-2018;north
gold morsel;$9.99;511;10-10-2018;south
gold morsel;$9.99;507;10-10-2018;east
gold morsel;$9.99;502;10-10-2018;west
magenta morsel;$2.50;589;10-10-2018;north
magenta morsel;$2.50;550;10-10-2018;south
magenta morsel;$2.50;589;10-10-2018;east
magenta morsel;$2.50;564;10-10-2018;west
chartreuse morsel;$3.00;501;10-10-2018;north
chartreuse morsel;$3.00;595;10-10-2018;south
chartreuse morsel;$3.00;566;10-10-2018;east
chartreuse morsel;$3.00;508;10-10-2018;west
periwinkle morsel;$1.25;507;10-10-2018;north
periwinkle morsel;$1.25;551;10-10-2018;south
periwinkle morsel;$1.25;569;10-10-2018;east
periwinkle morsel;$1.25;513;10-10-2018;west
vermilion morsel;$4.99;518;10-10-2018;north
vermilion morsel;$4.99;502;10-10-2018;south
vermilion morsel;$4.99;512;10-10-2018;east
vermilion morsel;$4.99;589;10-10-2018;west
lapis morsel;$1.99;572;10-10-2018;north
lapis morsel;$1.99;525;10-10-2018;south
lapis morsel;$1.99;532;10-10-2018;east
lapis morsel;$1.99;540;10-10-2018;west
pink morsel;$3.00;532;11-10-2018;north
pink morsel;$3.00;600;11-10-2018;south
pink morsel;$3.00;583;11-10-2018;east
pink morsel;$3.00;558;11-10-2018;west
gold morsel;$9.99;551;11-10-2018;north
gold morsel;$9.99;590;11-10-2018;south
gold morsel;$9.99;567;11-10-2018;east
gold morsel;$9.99;559;11-10-2018;west
magenta morsel;$2.50;600;11-10-2018;north
magenta morsel;$2.50;593;11-10-2018;south
magenta morsel;$2.50;581;11-10-2018;east
magenta morsel;$2.50;557;11-10-2018;west
chartreuse morsel;$3.00;569;11-10-2018;north
chartreuse morsel;$3.00;541;11-10-2018;south
chartreuse morsel;$3.00;595;11-10-2018;east
chartreuse morsel;$3.00;503;11-10-2018;west
periwinkle morsel;$1.25;533;11-10-2018;north
periwinkle morsel;$1.25;559;11-10-2018;south
periwinkle morsel;$1.25;572;11-10-2018;east
periwinkle morsel;$1.25;538;11-10-2018;west
vermilion morsel;$4.99;530;11-10-2018;north
vermilion morsel;$4.99;524;11-10-2018;south
vermilion morsel;$4.99;557;11-10-2018;east
vermilion morsel;$4.99;533;11-10-2018;west
lapis morsel;$1.99;504;11-10-2018;north
lapis morsel;$1.99;591;11-10-2018;south
lapis morsel;$1.99;581;11-10-2018;east
lapis morsel;$1.99;593;11-10-2018;west
pink morsel;$3.00;594;12-10-2018;north
pink morsel;$3.00;549;12-10-2018;south
pink morsel;$3.00;514;12-10-2018;east
pink morsel;$3.00;552;12-10-2018;west
gold morsel;$9.99;551;12-10-2018;north
gold morsel;$9.99;562;12-10-2018;south
gold morsel;$9.99;547;12-10-2018;east
gold morsel;$9.99;564;12-10-2018;west
magenta morsel;$2.50;560;12-10-2018;north
magenta morsel;$2.50;532;12-10-2018;south
magenta morsel;$2.50;529;12-10-2018;east
magenta morsel;$2.50;576;12-10-2018;west
chartreuse morsel;$3.00;509;12-10-2018;north
chartreuse morsel;$3.00;544;12-10-2018;south
chartreuse morsel;$3.00;505;12-10-2018;east
chartreuse morsel;$3.00;539;12-10-2018;west
periwinkle morsel;$1.25;531;12-10-2018;north
periwinkle morsel;$1.25;570;12-10-2018;south
periwinkle morsel;$1.25;559;12-10-2018;east
periwinkle morsel;$1.25;590;12-10-2018;west
vermilion morsel;$4.99;544;12-10-2018;north
vermilion morsel;$4.99;519;12-10-2018;south
vermilion morsel;$4.99;531;12-10-2018;east
vermilion morsel;$4.99;591;12-10-2018;west
lapis morsel;$1.99;548;12-10-2018;north
lapis morsel;$1.99;582;12-10-2018;south
lapis morsel;$1.99;538;12-10-2018;east
lapis morsel;$1.99;544;12-10-2018;west
pink morsel;$3.00;527;13-10-2018;north
pink morsel;$3.00;571;13-10-2018;south
pink morsel;$3.00;574;13-10-2018;east
pink morsel;$3.00;562;13-10-2018;west
gold morsel;$9.99;597;13-10-2018;north
gold morsel;$9.99;583;13-10-2018;south
gold morsel;$9.99;553;13-10-2018;east
gold morsel;$9.99;579;13-10-2018;west
magenta morsel;$2.50;576;13-10-2018;north
magenta morsel;$2.50;558;13-10-2018;south
magenta morsel;$2.50;550;13-10-2018;east
magenta morsel;$2.50;548;13-10-2018;west
chartreuse morsel;$3.00;554;13-10-2018;north
chartreuse morsel;$3.00;600;13-10-2018;south
chartreuse morsel;$3.00;530;13-10-2018;east
chartreuse morsel;$3.00;558;13-10-2018;west
periwinkle morsel;$1.25;582;13-10-2018;north
periwinkle morsel;$1.25;587;13-10-2018;south
periwinkle morsel;$1.25;589;13-10-2018;east
periwinkle morsel;$1.25;590;13-10-2018;west
vermilion morsel;$4.99;544;13-10-2018;north
vermilion morsel;$4.99;527;13-10-2018;south
vermilion morsel;$4.99;569;13-10-2018;east
vermilion morsel;$4.99;534;13-10-2018;west
lapis morsel;$1.99;517;13-10-2018;north
lapis morsel;$1.99;569;13-10-2018;south
lapis morsel;$1.99;509;13-10-2018;east
lapis morsel;$1.99;570;13-10-2018;west
pink morsel;$3.00;576;14-10-2018;north
pink morsel;$3.00;585;14-10-2018;south
pink morsel;$3.00;501;14-10-2018;east
pink morsel;$3.00;534;14-10-2018;west
gold morsel;$9.99;591;14-10-2018;north
gold morsel;$9.99;534;14-10-2018;south
gold morsel;$9.99;582;14-10-2018;east
gold morsel;$9.99;530;14-10-2018;west
magenta morsel;$2.50;528;14-10-2018;north
magenta morsel;$2.50;563;14-10-2018;south
magenta morsel;$2.50;548;14-10-2018;east
magenta morsel;$2.50;548;14-10-2018;west
chartreuse morsel;$3.00;554;14-10-2018;north
chartreuse morsel;$3.00;575;14-10-2018;south
chartreuse morsel;$3.00;571;14-10-2018;east
chartreuse morsel;$3.00;539;14-10-2018;west
periwinkle morsel;$1.25;506;14-10-2018;north
periwinkle morsel;$1.25;580;14-10-2018;south
periwinkle morsel;$1.25;518;14-10-2018;east
periwinkle morsel;$1.25;546;14-10-2018;west
vermilion morsel;$4.99;538;14-10-2018;north
vermilion morsel;$4.99;533;14-10-2018;south
vermilion morsel;$4.99;500;14-10-2018;east
vermilion morsel;$4.99;600;14-10-2018;west
lapis morsel;$1.99;548;14-10-2018;north
lapis morsel;$1.99;574;14-10-2018;south
lapis morsel;$1.99;530;14-10-2018;east
lapis morsel;$1.99;511;14-10-2018;west
pink morsel;$3.00;535;15-10-2018;north
pink morsel;$3.00;573;15-10-2018;south
pink morsel;$3.00;516;15-10-2018;east
pink morsel;$3.00;542;15-10-2018;west
gold morsel;$9.99;529;15-10-2018;north
gold morsel;$9.99;576;15-10-2018;south
gold morsel;$9.99;512;15-10-2018;east
gold morsel;$9.99;552;15-10-2018;west
magenta morsel;$2.50;562;15-10-2018;north
magenta morsel;$2.50;501;15-10-2018;south
magenta morsel;$2.50;582;15-10-2018;east
magenta morsel;$2.50;551;15-10-2018;west
chartreuse morsel;$3.00;576;15-10-2018;north
chartreuse morsel;$3.00;598;15-10-2018;south
chartreuse morsel;$3.00;589;15-10-2018;east
chartreuse morsel;$3.00;566;15-10-2018;west
periwinkle morsel;$1.25;510;15-10-2018;north
periwinkle morsel;$1.25;570;15-10-2018;south
periwinkle morsel;$1.25;579;15-10-2018;east
periwinkle morsel;$1.25;578;15-10-2018;west
vermilion morsel;$4.99;517;15-10-2018;north
vermilion morsel;$4.99;588;15-10-2018;south
vermilion morsel;$4.99;598;15-10-2018;east
vermilion morsel;$4.99;579;15-10-2018;west
lapis morsel;$1.99;517;15-10-2018;north
lapis morsel;$1.99;541;15-10-2018;south
lapis morsel;$1.99;532;15-10-2018;east
lapis morsel;$1.99;537;15-10-2018;west
pink morsel;$3.00;517;16-10-2018;north
pink morsel;$3.00;554;16-10-2018;south
pink morsel;$3.00;550;16-10-2018;east
pink morsel;$3.00;596;16-10-2018;west
gold morsel;$9.99;586;16-10-2018;north
gold morsel;$9.99;591;16-10-2018;south
gold morsel;$9.99;552;16-10-2018;east
gold morsel;$9.99;574;16-10-2018;west
magenta morsel;$2.50;510;16-10-2018;north
magenta morsel;$2.50;580;16-10-2018;south
magenta morsel;$2.50;537;16-10-2018;east
magenta morsel;$2.50;576;16-10-2018;west
chartreuse morsel;$3.00;568;16-10-2018;north
chartreuse morsel;$3.00;556;16-10-2018;south
chartreuse morsel;$3.00;557;16-10-2018;east
chartreuse morsel;$3.00;559;16-10-2018;west
periwinkle morsel;$1.25;535;16-10-2018;north
periwinkle morsel;$1.25;575;16-10-2018;south
periwinkle morsel;$1.25;581;16-10-2018;east
periwinkle morsel;$1.25;545;16-10-2018;west
vermilion morsel;$4.99;553;16-10-2018;north
vermilion morsel;$4.99;593;16-10-2018;south
vermilion morsel;$4.99;593;16-10-2018;east
vermilion morsel;$4.99;500;16-10-2018;west
lapis morsel;$1.99;590;16-10-2018;north
lapis morsel;$1.99;561;16-10-2018;south
lapis morsel;$1.99;595;16-10-2018;east
lapis morsel;$1.99;512;16-10-2018;west
pink morsel;$3.00;512;17-10-2018;north
pink morsel;$3.00;517;17-10-2018;south
pink morsel;$3.00;552;17-10-2018;east
pink morsel;$3.00;548;17-10-2018;west
gold morsel;$9.99;560;17-10-2018;north
gold morsel;$9.99;509;17-10-2018;south
gold morsel;$9.99;554;17-10-2018;east
gold morsel;$9.99;530;17-10-2018;west
magenta morsel;$2.50;567;17-10-2018;north
magenta morsel;$2.50;532;17-10-2018;south
magenta morsel;$2.50;548;17-10-2018;east
magenta morsel;$2.50;528;17-10-2018;west
chartreuse morsel;$3.00;516;17-10-2018;north
chartreuse morsel;$3.00;560;17-10-2018;south
chartreuse morsel;$3.00;578;17-10-2018;east
chartreuse morsel;$3.00;516;17-10-2018;west
periwinkle morsel;$1.25;549;17-10-2018;north
periwinkle morsel;$1.25;580;17-10-2018;south
periwinkle morsel;$1.25;546;17-10-2018;east
periwinkle morsel;$1.25;524;17-10-2018;west
vermilion morsel;$4.99;589;17-10-2018;north
vermilion morsel;$4.99;513;17-10-2018;south
vermilion morsel;$4.99;548;17-10-2018;east
vermilion morsel;$4.99;523;17-10-2018;west
lapis morsel;$1.99;577;17-10-2018;north
lapis morsel;$1.99;538;17-10-2018;south
lapis morsel;$1.99;568;17-10-2018;east
lapis morsel;$1.99;547;17-10-2018;west
pink morsel;$3.00;564;18-10-2018;north
pink morsel;$3.00;506;18-10-2018;south
pink morsel;$3.00;503;18-10-2018;east
pink morsel;$3.00;558;18-10-2018;west
gold morsel;$9.99;570;18-10-2018;north
gold morsel;$9.99;582;18-10-2018;south
gold morsel;$9.99;530;18-10-2018;east
gold morsel;$9.99;580;18-10-2018;west
magenta morsel;$2.50;504;18-10-2018;north
magenta morsel;$2.50;554;18-10-2018;south
magenta morsel;$2.50;554;18-10-2018;east
magenta morsel;$2.50;534;18-10-2018;west
chartreuse morsel;$3.00;519;18-10-2018;north
chartreuse morsel;$3.00;579;18-10-2018;south
chartreuse morsel;$3.00;595;18-10-2018;east
chartreuse morsel;$3.00;538;18-10-2018;west
periwinkle morsel;$1.25;548;18-10-2018;north
periwinkle morsel;$1.25;542;18-10-2018;south
periwinkle morsel;$1.25;572;18-10-2018;east
periwinkle morsel;$1.25;524;18-10-2018;west
vermilion morsel;$4.99;551;18-10-2018;north
vermilion morsel;$4.99;548;18-10-2018;south
vermilion morsel;$4.99;566;18-10-2018;east
vermilion morsel;$4.99;523;18-10-2018;west
lapis morsel;$1.99;541;18-10-2018;north
lapis morsel;$1.99;551;18-10-2018;south
lapis morsel;$1.99;583;18-10-2018;east
lapis morsel;$1.99;530;18-10-2018;west
pink morsel;$3.00;507;19-10-2018;north
pink morsel;$3.00;544;19-10-2018;south
pink morsel;$3.00;598;19-10-2018;east
pink morsel;$3.00;563;19-10-2018;west
gold morsel;$9.99;532;19-10-2018;north
gold morsel;$9.99;528;19-10-2018;south
gold morsel;$9.99;593;19-10-2018;east
gold morsel;$9.99;515;19-10-2018;west
magenta morsel;$2.50;552;19-10-2018;north
magenta morsel;$2.50;521;19-10-2018;south
magenta morsel;$2.50;522;19-10-2018;east
magenta morsel;$2.50;562;19-10-2018;west
chartreuse morsel;$3.00;530;19-10-2018;north
chartreuse morsel;$3.00;536;19-10-2018;south
chartreuse morsel;$3.00;573;19-10-2018;east
chartreuse morsel;$3.00;572;19-10-2018;west
periwinkle morsel;$1.25;518;19-10-2018;north
periwinkle morsel;$1.25;587;19-10-2018;south
periwinkle morsel;$1.25;514;19-10-2018;east
periwinkle morsel;$1.25;512;19-10-2018;west
vermilion morsel;$4.99;521;19-10-2018;north
vermilion morsel;$4.99;556;19-10-2018;south
vermilion morsel;$4.99;594;19-10-2018;east
vermilion morsel;$4.99;528;19-10-2018;west
lapis morsel;$1.99;544;19-10-2018;north
lapis morsel;$1.99;504;19-10-2018;south
lapis morsel;$1.99;508;19-10-2018;east
lapis morsel;$1.99;526;19-10-2018;west
pink morsel;$3.00;564;20-10-2018;north
pink morsel;$3.00;554;20-10-2018;south
pink morsel;$3.00;592;20-10-2018;east
pink morsel;$3.00;570;20-10-2018;west
gold morsel;$9.99;560;20-10-2018;north
gold morsel;$9.99;523;20-10-2018;south
gold morsel;$9.99;515;20-10-2018;east
gold morsel;$9.99;518;20-10-2018;west
magenta morsel;$2.50;514;20-10-2018;north
magenta morsel;$2.50;536;20-10-2018;south
magenta morsel;$2.50;521;20-10-2018;east
magenta morsel;$2.50;589;20-10-2018;west
chartreuse morsel;$3.00;516;20-10-2018;north
chartreuse morsel;$3.00;599;20-10-2018;south
chartreuse morsel;$3.00;505;20-10-2018;east
chartreuse morsel;$3.00;522;20-10-2018;west
periwinkle morsel;$1.25;581;20-10-2018;north
periwinkle morsel;$1.25;582;20-10-2018;south
periwinkle morsel;$1.25;524;20-10-2018;east
periwinkle morsel;$1.25;547;20-10-2018;west
vermilion morsel;$4.99;512;20-10-2018;north
vermilion morsel;$4.99;512;20-10-2018;south
vermilion morsel;$4.99;525;20-10-2018;east
vermilion morsel;$4.99;527;20-10-2018;west
lapis morsel;$1.99;521;20-10-2018;north
lapis morsel;$1.99;528;20-10-2018;south
lapis morsel;$1.99;530;20-10-2018;east
lapis morsel;$1.99;548;20-10-2018;west
pink morsel;$3.00;523;21-10-2018;north
pink morsel;$3.00;568;21-10-2018;south
pink morsel;$3.00;589;21-10-2018;east
pink morsel;$3.00;589;21-10-2018;west
gold morsel;$9.99;575;21-10-2018;north
gold morsel;$9.99;530;21-10-2018;south
gold morsel;$9.99;519;21-10-2018;east
gold morsel;$9.99;518;21-10-2018;west
magenta morsel;$2.50;514;21-10-2018;north
magenta morsel;$2.50;595;21-10-2018;south
magenta morsel;$2.50;566;21-10-2018;east
magenta morsel;$2.50;549;21-10-2018;west
chartreuse morsel;$3.00;563;21-10-2018;north
chartreuse morsel;$3.00;508;21-10-2018;south
chartreuse morsel;$3.00;554;21-10-2018;east
chartreuse morsel;$3.00;558;21-10-2018;west
periwinkle morsel;$1.25;505;21-10-2018;north
periwinkle morsel;$1.25;597;21-10-2018;south
periwinkle morsel;$1.25;513;21-10-2018;east
periwinkle morsel;$1.25;566;21-10-2018;west
vermilion morsel;$4.99;558;21-10-2018;north
vermilion morsel;$4.99;570;21-10-2018;south
vermilion morsel;$4.99;514;21-10-2018;east
vermilion morsel;$4.99;551;21-10-2018;west
lapis morsel;$1.99;590;21-10-2018;north
lapis morsel;$1.99;562;21-10-2018;south
lapis morsel;$1.99;566;21-10-2018;east
lapis morsel;$1.99;585;21-10-2018;west
pink morsel;$3.00;514;22-10-2018;north
pink morsel;$3.00;569;22-10-2018;south
pink morsel;$3.00;526;22-10-2018;east
pink morsel;$3.00;507;22-10-2018;west
gold morsel;$9.99;527;22-10-2018;north
gold morsel;$9.99;525;22-10-2018;south
gold morsel;$9.99;571;22-10-2018;east
gold morsel;$9.99;561;22-10-2018;west
magenta morsel;$2.50;501;22-10-2018;north
magenta morsel;$2.50;533;22-10-2018;south
magenta morsel;$2.50;537;22-10-2018;east
magenta morsel;$2.50;573;22-10-2018;west
chartreuse morsel;$3.00;524;22-10-2018;north
chartreuse morsel;$3.00;547;22-10-2018;south
chartreuse morsel;$3.00;509;22-10-2018;east
chartreuse morsel;$3.00;563;22-10-2018;west
periwinkle morsel;$1.25;522;22-10-2018;north
periwinkle morsel;$1.25;522;22-10-2018;south
periwinkle morsel;$1.25;510;22-10-2018;east
periwinkle morsel;$1.25;547;22-10-2018;west
vermilion morsel;$4.99;565;22-10-2018;north
vermilion morsel;$4.99;513;22-10-2018;south
vermilion morsel;$4.99;526;22-10-2018;east
vermilion morsel;$4.99;533;22-10-2018;west
lapis morsel;$1.99;500;22-10-2018;north
lapis morsel;$1.99;598;22-10-2018;south
lapis morsel;$1.99;528;22-10-2018;east
lapis morsel;$1.99;568;22-10-2018;west
pink morsel;$3.00;588;23-10-2018;north
pink morsel;$3.00;561;23-10-2018;south
pink morsel;$3.00;534;23-10-2018;east
pink morsel;$3.00;585;23-10-2018;west
gold morsel;$9.99;549;23-10-2018;north
gold morsel;$9.99;578;23-10-2018;south
gold morsel;$9.99;558;23-10-2018;east
gold morsel;$9.99;596;23-10-2018;west
magenta morsel;$2.50;552;23-10-2018;north
magenta morsel;$2.50;596;23-10-2018;south
magenta morsel;$2.50;558;23-10-2018;east
magenta morsel;$2.50;508;23-10-2018;west
chartreuse morsel;$3.00;546;23-10-2018;north
chartreuse morsel;$3.00;523;23-10-2018;south
chartreuse morsel;$3.00;574;23-10-2018;east
chartreuse morsel;$3.00;556;23-10-2018;west
periwinkle morsel;$1.25;566;23-10-2018;north
periwinkle morsel;$1.25;561;23-10-2018;south
periwinkle morsel;$1.25;593;23-10-2018;east
periwinkle morsel;$1.25;557;23-10-2018;west
vermilion morsel;$4.99;508;23-10-2018;north
vermilion morsel;$4.99;539;23-10-2018;south
vermilion morsel;$4.99;577;23-10-2018;east
vermilion morsel;$4.99;542;23-10-2018;west
lapis morsel;$1.99;565;23-10-2018;north
lapis morsel;$1.99;539;23-10-2018;south
lapis morsel;$1.99;551;23-10-2018;east
lapis morsel;$1.99;534;23-10-2018;west
pink morsel;$3.00;550;24-10-2018;north
pink morsel;$3.00;543;24-10-2018;south
pink morsel;$3.00;564;24-10-2018;east
pink morsel;$3.00;514;24-10-2018;west
gold morsel;$9.99;552;24-10-2018;north
gold morsel;$9.99;579;24-10-2018;south
gold morsel;$9.99;568;24-10-2018;east
gold morsel;$9.99;593;24-10-2018;west
magenta morsel;$2.50;588;24-10-2018;north
magenta morsel;$2.50;567;24-10-2018;south
magenta morsel;$2.50;568;24-10-2018;east
magenta morsel;$2.50;571;24-10-2018;west
chartreuse morsel;$3.00;514;24-10-2018;north
chartreuse morsel;$3.00;522;24-10-2018;south
chartreuse morsel;$3.00;511;24-10-2018;east
chartreuse morsel;$3.00;582;24-10-2018;west
periwinkle morsel;$1.25;515;24-10-2018;north
periwinkle morsel;$1.25;563;24-10-2018;south
periwinkle morsel;$1.25;591;24-10-2018;east
periwinkle morsel;$1.25;514;24-10-2018;west
vermilion morsel;$4.99;566;24-10-2018;north
vermilion morsel;$4.99;530;24-10-2018;south
vermilion morsel;$4.99;539;24-10-2018;east
vermilion morsel;$4.99;516;24-10-2018;west
lapis morsel;$1.99;514;24-10-2018;north
lapis morsel;$1.99;578;24-10-2018;south
