Sales,Date,Region
174600,2019-09-11,east
166800,2019-09-11,west
179700,2019-09-12,north
154500,2019-09-12,south
170100,2019-09-12,east
157800,2019-09-12,west
162600,2019-09-13,north
151200,2019-09-13,south
178800,2019-09-13,east
167100,2019-09-13,west
172800,2019-09-14,north
165300,2019-09-14,south
164400,2019-09-14,east
173400,2019-09-14,west
174600,2019-09-15,north
152400,2019-09-15,south
161100,2019-09-15,east
162600,2019-09-15,west
166800,2019-09-16,north
173400,2019-09-16,south
179700,2019-09-16,east
172500,2019-09-16,west
165600,2019-09-17,north
153000,2019-09-17,south
169500,2019-09-17,east
165600,2019-09-17,west
179700,2019-09-18,north
151500,2019-09-18,south
163800,2019-09-18,east
179700,2019-09-18,west
180000,2019-09-19,north
156000,2019-09-19,south
150600,2019-09-19,east
158100,2019-09-19,west
151500,2019-09-20,north
152700,2019-09-20,south
175800,2019-09-20,east
163800,2019-09-20,west
160500,2019-09-21,north
171600,2019-09-21,south
156900,2019-09-21,east
167400,2019-09-21,west
163200,2019-09-22,north
173400,2019-09-22,south
153000,2019-09-22,east
168900,2019-09-22,west
164100,2019-09-23,north
177900,2019-09-23,south
165900,2019-09-23,east
179700,2019-09-23,west
176700,2019-09-24,north
175500,2019-09-24,south
160200,2019-09-24,east
152400,2019-09-24,west
179400,2019-09-25,north
162600,2019-09-25,south
161700,2019-09-25,east
177300,2019-09-25,west
171900,2019-09-26,north
150900,2019-09-26,south
168600,2019-09-26,east
166800,2019-09-26,west
173100,2019-09-27,north
159000,2019-09-27,south
172800,2019-09-27,east
172200,2019-09-27,west
154800,2019-09-28,north
159900,2019-09-28,south
160500,2019-09-28,east
167100,2019-09-28,west
151200,2019-09-29,north
165000,2019-09-29,south
161400,2019-09-29,east
167400,2019-09-29,west
163800,2019-09-30,north
173100,2019-09-30,south
171600,2019-09-30,east
156600,2019-09-30,west
170700,2019-10-01,north
155400,2019-10-01,south
163200,2019-10-01,east
158400,2019-10-01,west
165300,2019-10-02,north
177000,2019-10-02,south
175800,2019-10-02,east
156900,2019-10-02,west
179700,2019-10-03,north
155100,2019-10-03,south
167700,2019-10-03,east
159900,2019-10-03,west
151200,2019-10-04,north
163500,2019-10-04,south
174900,2019-10-04,east
168900,2019-10-04,west
161400,2019-10-05,north
152700,2019-10-05,south
152100,2019-10-05,east
172500,2019-10-05,west
158700,2019-10-06,north
170100,2019-10-06,south
156600,2019-10-06,east
175200,2019-10-06,west
166800,2019-10-07,north
168600,2019-10-07,south
161100,2019-10-07,east
156900,2019-10-07,west
159900,2019-10-08,north
153900,2019-10-08,south
161100,2019-10-08,east
160500,2019-10-08,west
168000,2019-10-09,north
170400,2019-10-09,south
168900,2019-10-09,east
164400,2019-10-09,west
170100,2019-10-10,north
156000,2019-10-10,south
179100,2019-10-10,east
169800,2019-10-10,west
153900,2019-10-11,north
154200,2019-10-11,south
170400,2019-10-11,east
172800,2019-10-11,west
159000,2019-10-12,north
174300,2019-10-12,south
156900,2019-10-12,east
172200,2019-10-12,west
154500,2019-10-13,north
153300,2019-10-13,south
167400,2019-10-13,east
170400,2019-10-13,west
152400,2019-10-14,north
157800,2019-10-14,south
169200,2019-10-14,east
163500,2019-10-14,west
178200,2019-10-15,north
158700,2019-10-15,south
163800,2019-10-15,east
175200,2019-10-15,west
154200,2019-10-16,north
160800,2019-10-16,south
168300,2019-10-16,east
159600,2019-10-16,west
152700,2019-10-17,north
173700,2019-10-17,south
167100,2019-10-17,east
166200,2019-10-17,west
151800,2019-10-18,north
174600,2019-10-18,south
159000,2019-10-18,east
171000,2019-10-18,west
164700,2019-10-19,north
173700,2019-10-19,south
176100,2019-10-19,east
158700,2019-10-19,west
170100,2019-10-20,north
152400,2019-10-20,south
167700,2019-10-20,east
172500,2019-10-20,west
165300,2019-10-21,north
168600,2019-10-21,south
169800,2019-10-21,east
156000,2019-10-21,west
151500,2019-10-22,north
173400,2019-10-22,south
155100,2019-10-22,east
171300,2019-10-22,west
175800,2019-10-23,north
164400,2019-10-23,south
175800,2019-10-23,east
164100,2019-10-23,west
161700,2019-10-24,north
161100,2019-10-24,south
178800,2019-10-24,east
160200,2019-10-24,west
163800,2019-10-25,north
162000,2019-10-25,south
166500,2019-10-25,east
150000,2019-10-25,west
167100,2019-10-26,north
156600,2019-10-26,south
174000,2019-10-26,east
159900,2019-10-26,west
171000,2019-10-27,north
166800,2019-10-27,south
174000,2019-10-27,east
169800,2019-10-27,west
150300,2019-10-28,north
168900,2019-10-28,south
162600,2019-10-28,east
167400,2019-10-28,west
154200,2019-10-29,north
169200,2019-10-29,south
171900,2019-10-29,east
151200,2019-10-29,west
173100,2019-10-30,north
164400,2019-10-30,south
174600,2019-10-30,east
168900,2019-10-30,west
180000,2019-10-31,north
152700,2019-10-31,south
153300,2019-10-31,east
180000,2019-10-31,west
164400,2019-11-01,north
150000,2019-11-01,south
180000,2019-11-01,east
176700,2019-11-01,west
179100,2019-11-02,north
177600,2019-11-02,south
159600,2019-11-02,east
173400,2019-11-02,west
154200,2019-11-03,north
160800,2019-11-03,south
161700,2019-11-03,east
162300,2019-11-03,west
167400,2019-11-04,north
178200,2019-11-04,south
168000,2019-11-04,east
151200,2019-11-04,west
150000,2019-11-05,north
166800,2019-11-05,south
175800,2019-11-05,east
153300,2019-11-05,west
178500,2019-11-06,north
153300,2019-11-06,south
165900,2019-11-06,east
150600,2019-11-06,west
165600,2019-11-07,north
172800,2019-11-07,south
172800,2019-11-07,east
171300,2019-11-07,west
179700,2019-11-08,north
168600,2019-11-08,south
158400,2019-11-08,east
171300,2019-11-08,west
166500,2019-11-09,north
155700,2019-11-09,south
165600,2019-11-09,east
176700,2019-11-09,west
151500,2019-11-10,north
176100,2019-11-10,south
176700,2019-11-10,east
164100,2019-11-10,west
158400,2019-11-11,north
154500,2019-11-11,south
169500,2019-11-11,east
176100,2019-11-11,west
170100,2019-11-12,north
176700,2019-11-12,south
163200,2019-11-12,east
170400,2019-11-12,west
159900,2019-11-13,north
150900,2019-11-13,south
172800,2019-11-13,east
168300,2019-11-13,west
174000,2019-11-14,north
162600,2019-11-14,south
157200,2019-11-14,east
171600,2019-11-14,west
164100,2019-11-15,north
156000,2019-11-15,south
161400,2019-11-15,east
160500,2019-11-15,west
150300,2019-11-16,north
163800,2019-11-16,south
166200,2019-11-16,east
165300,2019-11-16,west
173400,2019-11-17,north
159900,2019-11-17,south
151500,2019-11-17,east
160800,2019-11-17,west
156600,2019-11-18,north
173400,2019-11-18,south
171900,2019-11-18,east
177300,2019-11-18,west
179100,2019-11-19,north
177900,2019-11-19,south
164100,2019-11-19,east
161700,2019-11-19,west
153300,2019-11-20,north
152700,2019-11-20,south
151200,2019-11-20,east
151500,2019-11-20,west
173400,2019-11-21,north
166800,2019-11-21,south
166500,2019-11-21,east
164400,2019-11-21,west
176700,2019-11-22,north
164700,2019-11-22,south
166500,2019-11-22,east
177600,2019-11-22,west
166500,2019-11-23,north
163200,2019-11-23,south
152100,2019-11-23,east
165900,2019-11-23,west
162300,2019-11-24,north
169800,2019-11-24,south
159600,2019-11-24,east
167400,2019-11-24,west
174900,2019-11-25,north
153600,2019-11-25,south
173400,2019-11-25,east
171600,2019-11-25,west
159900,2019-11-26,north
150000,2019-11-26,south
151800,2019-11-26,east
158400,2019-11-26,west
155100,2019-11-27,north
170100,2019-11-27,south
168900,2019-11-27,east
174600,2019-11-27,west
172500,2019-11-28,north
177600,2019-11-28,south
170700,2019-11-28,east
179400,2019-11-28,west
164100,2019-11-29,north
165300,2019-11-29,south
171600,2019-11-29,east
177600,2019-11-29,west
179700,2019-11-30,north
178200,2019-11-30,south
165300,2019-11-30,east
159600,2019-11-30,west
170400,2019-12-01,north
162600,2019-12-01,south
161700,2019-12-01,east
168000,2019-12-01,west
160800,2019-12-02,north
171300,2019-12-02,south
163200,2019-12-02,east
168000,2019-12-02,west
179100,2019-12-03,north
176100,2019-12-03,south
174900,2019-12-03,east
162600,2019-12-03,west
177300,2019-12-04,north
162300,2019-12-04,south
166200,2019-12-04,east
173100,2019-12-04,west
175500,2019-12-05,north
160200,2019-12-05,south
174000,2019-12-05,east
160500,2019-12-05,west
168000,2019-12-06,north
157200,2019-12-06,south
154200,2019-12-06,east
177900,2019-12-06,west
167100,2019-12-07,north
172200,2019-12-07,south
172800,2019-12-07,east
165900,2019-12-07,west
177000,2019-12-08,north
163200,2019-12-08,south
153600,2019-12-08,east
173400,2019-12-08,west
158400,2019-12-09,north
171300,2019-12-09,south
172800,2019-12-09,east
172500,2019-12-09,west
150600,2019-12-10,north
150300,2019-12-10,south
152100,2019-12-10,east
171300,2019-12-10,west
163500,2019-12-11,north
150600,2019-12-11,south
154200,2019-12-11,east
155100,2019-12-11,west
162300,2019-12-12,north
171900,2019-12-12,south
156300,2019-12-12,east
179100,2019-12-12,west
180000,2019-12-13,north
180000,2019-12-13,south
174000,2019-12-13,east
175500,2019-12-13,west
171600,2019-12-14,north
163200,2019-12-14,south
159900,2019-12-14,east
163200,2019-12-14,west
172500,2019-12-15,north
174300,2019-12-15,south
158700,2019-12-15,east
160800,2019-12-15,west
166200,2019-12-16,north
179100,2019-12-16,south
177300,2019-12-16,east
165000,2019-12-16,west
151800,2019-12-17,north
174900,2019-12-17,south
168900,2019-12-17,east
153300,2019-12-17,west
153300,2019-12-18,north
164100,2019-12-18,south
159000,2019-12-18,east
174000,2019-12-18,west
166500,2019-12-19,north
177300,2019-12-19,south
150300,2019-12-19,east
154200,2019-12-19,west
178800,2019-12-20,north
177300,2019-12-20,south
178800,2019-12-20,east
178500,2019-12-20,west
160500,2019-12-21,north
170100,2019-12-21,south
162600,2019-12-21,east
162300,2019-12-21,west
167100,2019-12-22,north
162900,2019-12-22,south
172500,2019-12-22,east
155700,2019-12-22,west
167100,2019-12-23,north
166200,2019-12-23,south
167400,2019-12-23,east
167100,2019-12-23,west
162000,2019-12-24,north
171600,2019-12-24,south
167400,2019-12-24,east
168600,2019-12-24,west
175200,2019-12-25,north
172500,2019-12-25,south
154500,2019-12-25,east
150600,2019-12-25,west
153900,2019-12-26,north
171600,2019-12-26,south
150000,2019-12-26,east
179400,2019-12-26,west
171600,2019-12-27,north
166500,2019-12-27,south
155700,2019-12-27,east
162000,2019-12-27,west
177900,2019-12-28,north
177900,2019-12-28,south
175200,2019-12-28,east
177300,2019-12-28,west
180000,2019-12-29,north
177300,2019-12-29,south
176700,2019-12-29,east
168300,2019-12-29,west
154200,2019-12-30,north
172800,2019-12-30,south
156900,2019-12-30,east
165900,2019-12-30,west
158100,2019-12-31,north
171300,2019-12-31,south
153300,2019-12-31,east
169200,2019-12-31,west
150600,2020-01-01,north
165900,2020-01-01,south
171900,2020-01-01,east
170400,2020-01-01,west
176700,2020-01-02,north
154200,2020-01-02,south
154200,2020-01-02,east
162900,2020-01-02,west
165900,2020-01-03,north
153900,2020-01-03,south
173400,2020-01-03,east
176100,2020-01-03,west
156000,2020-01-04,north
176700,2020-01-04,south
179100,2020-01-04,east
163200,2020-01-04,west
171600,2020-01-05,north
153600,2020-01-05,south
166200,2020-01-05,east
168000,2020-01-05,west
168900,2020-01-06,north
177900,2020-01-06,south
151200,2020-01-06,east
157800,2020-01-06,west
156000,2020-01-07,north
158100,2020-01-07,south
167700,2020-01-07,east
159900,2020-01-07,west
171300,2020-01-08,north
180000,2020-01-08,south
176700,2020-01-08,east
175200,2020-01-08,west
150900,2020-01-09,north
153900,2020-01-09,south
167100,2020-01-09,east
166800,2020-01-09,west
169200,2020-01-10,north
158400,2020-01-10,south
171000,2020-01-10,east
168600,2020-01-10,west
161700,2020-01-11,north
166500,2020-01-11,south
172200,2020-01-11,east
155100,2020-01-11,west
162000,2020-01-12,north
179100,2020-01-12,south
166200,2020-01-12,east
165600,2020-01-12,west
164400,2020-01-13,north
165900,2020-01-13,south
174000,2020-01-13,east
166800,2020-01-13,west
156600,2020-01-14,north
157500,2020-01-14,south
156600,2020-01-14,east
157800,2020-01-14,west
173700,2020-01-15,north
159600,2020-01-15,south
177600,2020-01-15,east
163800,2020-01-15,west
174900,2020-01-16,north
175200,2020-01-16,south
163500,2020-01-16,east
158100,2020-01-16,west
152100,2020-01-17,north
153600,2020-01-17,south
166500,2020-01-17,east
178200,2020-01-17,west
165000,2020-01-18,north
174900,2020-01-18,south
179700,2020-01-18,east
165000,2020-01-18,west
160800,2020-01-19,north
160800,2020-01-19,south
157500,2020-01-19,east
159000,2020-01-19,west
166500,2020-01-20,north
159600,2020-01-20,south
158100,2020-01-20,east
169500,2020-01-20,west
164700,2020-01-21,north
177600,2020-01-21,south
171900,2020-01-21,east
157800,2020-01-21,west
150300,2020-01-22,north
156900,2020-01-22,south
173100,2020-01-22,east
155100,2020-01-22,west
162600,2020-01-23,north
151800,2020-01-23,south
157500,2020-01-23,east
161100,2020-01-23,west
162900,2020-01-24,north
170400,2020-01-24,south
165600,2020-01-24,east
155400,2020-01-24,west
157500,2020-01-25,north
163800,2020-01-25,south
163500,2020-01-25,east
154800,2020-01-25,west
171000,2020-01-26,north
158400,2020-01-26,south
171600,2020-01-26,east
160200,2020-01-26,west
156900,2020-01-27,north
150600,2020-01-27,south
167100,2020-01-27,east
158400,2020-01-27,west
168900,2020-01-28,north
177300,2020-01-28,south
164700,2020-01-28,east
150300,2020-01-28,west
159300,2020-01-29,north
150600,2020-01-29,south
174000,2020-01-29,east
157200,2020-01-29,west
162000,2020-01-30,north
154200,2020-01-30,south
159300,2020-01-30,east
150000,2020-01-30,west
163500,2020-01-31,north
165600,2020-01-31,south
177900,2020-01-31,east
160500,2020-01-31,west
160200,2020-02-01,north
179400,2020-02-01,south
167700,2020-02-01,east
152100,2020-02-01,west
170700,2020-02-02,north
166500,2020-02-02,south
171300,2020-02-02,east
165900,2020-02-02,west
154800,2020-02-03,north
164700,2020-02-03,south
176400,2020-02-03,east
166200,2020-02-03,west
156300,2020-02-04,north
175500,2020-02-04,south
165900,2020-02-04,east
157500,2020-02-04,west
171600,2020-02-05,north
150600,2020-02-05,south
173400,2020-02-05,east
170400,2020-02-05,west
151200,2020-02-06,north
157200,2020-02-06,south
178200,2020-02-06,east
155400,2020-02-06,west
178200,2020-02-07,north
170100,2020-02-07,south
169800,2020-02-07,east
167100,2020-02-07,west
158400,2020-02-08,north
160200,2020-02-08,south
175500,2020-02-08,east
161400,2020-02-08,west
174300,2020-02-09,north
178800,2020-02-09,south
164400,2020-02-09,east
172800,2020-02-09,west
159900,2020-02-10,north
168900,2020-02-10,south
177600,2020-02-10,east
156900,2020-02-10,west
179100,2020-02-11,north
163800,2020-02-11,south
171600,2020-02-11,east
178800,2020-02-11,west
175800,2020-02-12,north
175200,2020-02-12,south
159900,2020-02-12,east
153300,2020-02-12,west
154800,2020-02-13,north
180000,2020-02-13,south
165900,2020-02-13,east
161700,2020-02-13,west
174600,2020-02-14,north
164400,2020-02-14,south
169800,2020-02-14,east
153300,2020-02-14,west
170400,2020-02-15,north
152400,2020-02-15,south
154500,2020-02-15,east
173100,2020-02-15,west
166500,2020-02-16,north
179100,2020-02-16,south
160500,2020-02-16,east
174300,2020-02-16,west
167700,2020-02-17,north
159000,2020-02-17,south
172200,2020-02-17,east
174300,2020-02-17,west
166800,2020-02-18,north
162000,2020-02-18,south
170400,2020-02-18,east
168300,2020-02-18,west
155100,2020-02-19,north
165000,2020-02-19,south
168900,2020-02-19,east
163800,2020-02-19,west
151800,2020-02-20,north
159300,2020-02-20,south
163200,2020-02-20,east
160200,2020-02-20,west
176100,2020-02-21,north
175500,2020-02-21,south
158100,2020-02-21,east
179400,2020-02-21,west
154500,2020-02-22,north
168900,2020-02-22,south
163200,2020-02-22,east
166800,2020-02-22,west
163800,2020-02-23,north
160200,2020-02-23,south
168600,2020-02-23,east
177600,2020-02-23,west
159300,2020-02-24,north
173400,2020-02-24,south
160800,2020-02-24,east
161700,2020-02-24,west
165600,2020-02-25,north
172200,2020-02-25,south
156600,2020-02-25,east
154800,2020-02-25,west
154500,2020-02-26,north
152100,2020-02-26,south
172800,2020-02-26,east
166800,2020-02-26,west
169800,2020-02-27,north
159900,2020-02-27,south
158100,2020-02-27,east
152700,2020-02-27,west
150900,2020-02-28,north
168600,2020-02-28,south
159000,2020-02-28,east
168900,2020-02-28,west
167100,2020-02-29,north
172800,2020-02-29,south
152400,2020-02-29,east
165600,2020-02-29,west
159300,2020-03-01,north
162600,2020-03-01,south
162600,2020-03-01,east
169200,2020-03-01,west
150900,2020-03-02,north
178800,2020-03-02,south
157200,2020-03-02,east
156900,2020-03-02,west
163200,2020-03-03,north
154800,2020-03-03,south
162300,2020-03-03,east
150600,2020-03-03,west
177300,2020-03-04,north
167700,2020-03-04,south
163800,2020-03-04,east
156900,2020-03-04,west
179400,2020-03-05,north
176400,2020-03-05,south
153000,2020-03-05,east
177000,2020-03-05,west
162300,2020-03-06,north
173400,2020-03-06,south
169800,2020-03-06,east
150300,2020-03-06,west
164100,2020-03-07,north
158100,2020-03-07,south
179700,2020-03-07,east
167400,2020-03-07,west
170100,2020-03-08,north
159000,2020-03-08,south
159900,2020-03-08,east
179100,2020-03-08,west
171900,2020-03-09,north
177600,2020-03-09,south
154200,2020-03-09,east
174000,2020-03-09,west
164400,2020-03-10,north
165300,2020-03-10,south
179700,2020-03-10,east
174000,2020-03-10,west
160500,2020-03-11,north
158400,2020-03-11,south
166200,2020-03-11,east
157200,2020-03-11,west
163500,2020-03-12,north
154800,2020-03-12,south
168000,2020-03-12,east
176700,2020-03-12,west
155400,2020-03-13,north
168600,2020-03-13,south
174900,2020-03-13,east
155400,2020-03-13,west
166200,2020-03-14,north
155700,2020-03-14,south
175500,2020-03-14,east
175800,2020-03-14,west
150000,2020-03-15,north
166500,2020-03-15,south
176100,2020-03-15,east
162600,2020-03-15,west
165000,2020-03-16,north
172200,2020-03-16,south
164100,2020-03-16,east
161100,2020-03-16,west
170100,2020-03-17,north
170100,2020-03-17,south
179400,2020-03-17,east
150900,2020-03-17,west
156600,2020-03-18,north
171600,2020-03-18,south
170100,2020-03-18,east
160500,2020-03-18,west
158100,2020-03-19,north
179700,2020-03-19,south
172500,2020-03-19,east
155400,2020-03-19,west
166500,2020-03-20,north
164100,2020-03-20,south
167700,2020-03-20,east
170700,2020-03-20,west
157500,2020-03-21,north
167400,2020-03-21,south
170700,2020-03-21,east
171000,2020-03-21,west
164400,2020-03-22,north
166800,2020-03-22,south
167400,2020-03-22,east
173700,2020-03-22,west
176700,2020-03-23,north
162000,2020-03-23,south
159300,2020-03-23,east
154200,2020-03-23,west
154800,2020-03-24,north
166200,2020-03-24,south
174000,2020-03-24,east
157200,2020-03-24,west
177900,2020-03-25,north
177000,2020-03-25,south
162300,2020-03-25,east
157500,2020-03-25,west
178500,2020-03-26,north
167100,2020-03-26,south
174900,2020-03-26,east
179100,2020-03-26,west
171300,2020-03-27,north
162300,2020-03-27,south
160500,2020-03-27,east
156600,2020-03-27,west
156900,2020-03-28,north
160500,2020-03-28,south
172800,2020-03-28,east
166500,2020-03-28,west
178200,2020-03-29,north
180000,2020-03-29,south
151800,2020-03-29,east
180000,2020-03-29,west
151500,2020-03-30,north
176400,2020-03-30,south
163200,2020-03-30,east
160800,2020-03-30,west
179400,2020-03-31,north
163500,2020-03-31,south
157200,2020-03-31,east
162900,2020-03-31,west
155700,2020-04-01,north
153600,2020-04-01,south
158700,2020-04-01,east
172800,2020-04-01,west
177900,2020-04-02,north
177300,2020-04-02,south
179400,2020-04-02,east
150300,2020-04-02,west
176700,2020-04-03,north
174300,2020-04-03,south
156000,2020-04-03,east
174600,2020-04-03,west
173100,2020-04-04,north
169200,2020-04-04,south
172200,2020-04-04,east
156300,2020-04-04,west
179700,2020-04-05,north
175500,2020-04-05,south
161100,2020-04-05,east
163500,2020-04-05,west
175200,2020-04-06,north
174900,2020-04-06,south
178200,2020-04-06,east
152100,2020-04-06,west
175200,2020-04-07,north
168600,2020-04-07,south
150000,2020-04-07,east
178500,2020-04-07,west
161100,2020-04-08,north
179400,2020-04-08,south
173400,2020-04-08,east
165900,2020-04-08,west
165000,2020-04-09,north
158700,2020-04-09,south
162900,2020-04-09,east
150600,2020-04-09,west
179400,2020-04-10,north
155100,2020-04-10,south
150300,2020-04-10,east
177600,2020-04-10,west
165900,2020-04-11,north
159000,2020-04-11,south
151500,2020-04-11,east
150600,2020-04-11,west
172200,2020-04-12,north
151200,2020-04-12,south
177300,2020-04-12,east
163500,2020-04-12,west
154800,2020-04-13,north
169200,2020-04-13,south
169800,2020-04-13,east
175500,2020-04-13,west
152100,2020-04-14,north
159300,2020-04-14,south
164400,2020-04-14,east
158700,2020-04-14,west
180000,2020-04-15,north
178800,2020-04-15,south
176400,2020-04-15,east
165000,2020-04-15,west
170400,2020-04-16,north
165900,2020-04-16,south
164400,2020-04-16,east
150000,2020-04-16,west
173400,2020-04-17,north
161700,2020-04-17,south
158400,2020-04-17,east
156900,2020-04-17,west
162300,2020-04-18,north
150000,2020-04-18,south
157800,2020-04-18,east
159000,2020-04-18,west
176100,2020-04-19,north
172800,2020-04-19,south
171600,2020-04-19,east
170400,2020-04-19,west
166500,2020-04-20,north
151500,2020-04-20,south
172500,2020-04-20,east
169500,2020-04-20,west
175500,2020-04-21,north
152100,2020-04-21,south
162900,2020-04-21,east
168600,2020-04-21,west
161400,2020-04-22,north
161400,2020-04-22,south
156900,2020-04-22,east
152700,2020-04-22,west
176400,2020-04-23,north
152400,2020-04-23,south
161100,2020-04-23,east
178500,2020-04-23,west
171600,2020-04-24,north
169200,2020-04-24,south
150600,2020-04-24,east
153300,2020-04-24,west
163800,2020-04-25,north
163800,2020-04-25,south
175500,2020-04-25,east
154500,2020-04-25,west
151200,2020-04-26,north
159300,2020-04-26,south
167400,2020-04-26,east
171900,2020-04-26,west
153000,2020-04-27,north
159300,2020-04-27,south
164100,2020-04-27,east
157500,2020-04-27,west
178800,2020-04-28,north
174900,2020-04-28,south
158100,2020-04-28,east
152400,2020-04-28,west
168000,2020-04-29,north
167400,2020-04-29,south
177300,2020-04-29,east
167400,2020-04-29,west
177900,2020-04-30,north
156900,2020-04-30,south
159000,2020-04-30,east
168900,2020-04-30,west
175500,2020-05-01,north
175200,2020-05-01,south
164100,2020-05-01,east
160500,2020-05-01,west
158700,2020-05-02,north
152100,2020-05-02,south
160500,2020-05-02,east
155700,2020-05-02,west
168000,2020-05-03,north
156600,2020-05-03,south
171900,2020-05-03,east
156300,2020-05-03,west
156900,2020-05-04,north
160800,2020-05-04,south
157800,2020-05-04,east
164100,2020-05-04,west
158700,2020-05-05,north
167400,2020-05-05,south
150000,2020-05-05,east
168600,2020-05-05,west
152100,2020-05-06,north
168300,2020-05-06,south
176700,2020-05-06,east
177600,2020-05-06,west
155700,2020-05-07,north
162300,2020-05-07,south
155700,2020-05-07,east
174600,2020-05-07,west
168000,2020-05-08,north
158700,2020-05-08,south
169500,2020-05-08,east
162900,2020-05-08,west
167400,2020-05-09,north
162000,2020-05-09,south
156000,2020-05-09,east
159000,2020-05-09,west
162300,2020-05-10,north
168900,2020-05-10,south
165600,2020-05-10,east
169500,2020-05-10,west
167400,2020-05-11,north
155400,2020-05-11,south
168000,2020-05-11,east
157500,2020-05-11,west
150000,2020-05-12,north
179100,2020-05-12,south
161400,2020-05-12,east
169500,2020-05-12,west
176700,2020-05-13,north
172500,2020-05-13,south
170100,2020-05-13,east
162900,2020-05-13,west
165600,2020-05-14,north
171300,2020-05-14,south
173700,2020-05-14,east
167100,2020-05-14,west
153300,2020-05-15,north
164400,2020-05-15,south
156000,2020-05-15,east
174000,2020-05-15,west
176700,2020-05-16,north
179100,2020-05-16,south
150900,2020-05-16,east
161400,2020-05-16,west
156600,2020-05-17,north
175800,2020-05-17,south
166800,2020-05-17,east
170700,2020-05-17,west
163800,2020-05-18,north
159600,2020-05-18,south
176700,2020-05-18,east
168300,2020-05-18,west
164100,2020-05-19,north
171300,2020-05-19,south
151500,2020-05-19,east
160200,2020-05-19,west
157500,2020-05-20,north
179100,2020-05-20,south
154500,2020-05-20,east
168600,2020-05-20,west
158700,2020-05-21,north
179100,2020-05-21,south
165300,2020-05-21,east
167100,2020-05-21,west
154200,2020-05-22,north
168600,2020-05-22,south
156900,2020-05-22,east
151800,2020-05-22,west
162000,2020-05-23,north
153600,2020-05-23,south
171300,2020-05-23,east
178800,2020-05-23,west
177300,2020-05-24,north
178500,2020-05-24,south
150900,2020-05-24,east
171300,2020-05-24,west
153600,2020-05-25,north
170400,2020-05-25,south
156300,2020-05-25,east
153900,2020-05-25,west
154500,2020-05-26,north
153000,2020-05-26,south
175800,2020-05-26,east
165600,2020-05-26,west
156300,2020-05-27,north
175800,2020-05-27,south
165600,2020-05-27,east
170700,2020-05-27,west
158100,2020-05-28,north
156900,2020-05-28,south
153300,2020-05-28,east
156600,2020-05-28,west
172200,2020-05-29,north
160200,2020-05-29,south
169800,2020-05-29,east
156600,2020-05-29,west
159900,2020-05-30,north
178800,2020-05-30,south
174300,2020-05-30,east
164700,2020-05-30,west
156600,2020-05-31,north
160800,2020-05-31,south
179100,2020-05-31,east
176400,2020-05-31,west
175200,2020-06-01,north
160800,2020-06-01,south
155400,2020-06-01,east
171000,2020-06-01,west
167700,2020-06-02,north
179400,2020-06-02,south
180000,2020-06-02,east
176700,2020-06-02,west
178200,2020-06-03,north
158400,2020-06-03,south
154500,2020-06-03,east
161700,2020-06-03,west
164400,2020-06-04,north
152700,2020-06-04,south
170700,2020-06-04,east
177300,2020-06-04,west
158700,2020-06-05,north
163200,2020-06-05,south
156900,2020-06-05,east
156600,2020-06-05,west
168300,2020-06-06,north
168900,2020-06-06,south
170400,2020-06-06,east
174900,2020-06-06,west
162000,2020-06-07,north
165000,2020-06-07,south
174300,2020-06-07,east
167400,2020-06-07,west
152700,2020-06-08,north
163800,2020-06-08,south
158400,2020-06-08,east
169500,2020-06-08,west
150300,2020-06-09,north
156900,2020-06-09,south
157200,2020-06-09,east
159300,2020-06-09,west
176100,2020-06-10,north
151200,2020-06-10,south
161700,2020-06-10,east
159300,2020-06-10,west
159000,2020-06-11,north
161100,2020-06-11,south
171900,2020-06-11,east
171900,2020-06-11,west
151200,2020-06-12,north
177600,2020-06-12,south
157500,2020-06-12,east
174600,2020-06-12,west
158100,2020-06-13,north
168900,2020-06-13,south
177600,2020-06-13,east
156000,2020-06-13,west
173400,2020-06-14,north
178800,2020-06-14,south
174300,2020-06-14,east
171900,2020-06-14,west
154200,2020-06-15,north
175800,2020-06-15,south
167400,2020-06-15,east
158400,2020-06-15,west
166800,2020-06-16,north
162000,2020-06-16,south
169500,2020-06-16,east
163800,2020-06-16,west
155400,2020-06-17,north
165900,2020-06-17,south
173400,2020-06-17,east
152700,2020-06-17,west
161100,2020-06-18,north
173400,2020-06-18,south
174300,2020-06-18,east
155700,2020-06-18,west
180000,2020-06-19,north
153600,2020-06-19,south
157800,2020-06-19,east
151500,2020-06-19,west
164700,2020-06-20,north
164100,2020-06-20,south
161400,2020-06-20,east
151800,2020-06-20,west
175500,2020-06-21,north
162000,2020-06-21,south
172500,2020-06-21,east
166800,2020-06-21,west
176100,2020-06-22,north
154200,2020-06-22,south
153900,2020-06-22,east
152400,2020-06-22,west
176700,2020-06-23,north
158100,2020-06-23,south
177000,2020-06-23,east
175800,2020-06-23,west
161700,2020-06-24,north
151800,2020-06-24,south
179100,2020-06-24,east
169500,2020-06-24,west
150300,2020-06-25,north
179400,2020-06-25,south
163800,2020-06-25,east
153600,2020-06-25,west
170700,2020-06-26,north
157800,2020-06-26,south
171900,2020-06-26,east
172800,2020-06-26,west
164400,2020-06-27,north
152700,2020-06-27,south
157800,2020-06-27,east
162300,2020-06-27,west
160800,2020-06-28,north
177900,2020-06-28,south
168900,2020-06-28,east
